ticker,monthBeginDate,turnoverVol,turnoverValue,turnoverRate,avgTurnoverRate,varReturn24,sdReturn24,avgReturn24,varReturn60,sdReturn60,avgReturn60,chg
002399,2018-02-01,42753326,711199858.18,0.0342,0.0023,0.00416548,0.06454055,0.00618525,0.00980737,0.09903214,0.01251302,1.54
002399,2018-01-02,48518992,744366044.88,0.0389,0.0018,0.00380099,0.06165217,0.00158979,0.00970746,0.09852645,0.010458,0.59
002399,2017-12-01,37812403,604000963.76,0.0302,0.0019,0.00641222,0.08007634,-0.01057415,0.00972909,0.09863617,0.01074779,-1.72
002399,2017-11-01,42608342,706583287.5,0.0343,0.0016,0.00761354,0.08725563,0.00146278,0.00957076,0.09783029,0.01362454,0.82
002399,2017-10-09,43749899,751819438.65,0.0353,0.0021,0.00759306,0.08713815,0.00125304,0.00984458,0.09921985,0.01076983,-1.01
002399,2017-09-01,42716993,764888172.61,0.0342,0.0086,0.00864195,0.09296211,0.01096921,0.00981995,0.09909565,0.01095923,-3.04
002399,2017-08-01,0,0.0,0.0,0.0,0.00797045,0.08927738,0.01337887,0.00950468,0.09749196,0.0151797,0.0
002399,2017-07-03,0,0.0,0.0,0.0,0.00797045,0.08927738,0.01337887,0.00957345,0.09784401,0.01433593,0.0
002399,2017-06-01,0,0.0,0.0,0.0,0.01012542,0.10062517,0.00446693,0.00966005,0.09828553,0.01335322,-0.25
002399,2017-05-02,0,0.0,0.0,0.0,0.01188799,0.10903207,-0.00391079,0.00971595,0.0985695,0.01258814,0.0
002399,2017-04-05,38417820,811570322.29,0.0307,0.0018,0.01285425,0.1133766,0.0022666,0.00975985,0.09879197,0.01191985,-0.37
002399,2017-03-01,90866744,1962864870.1,0.0729,0.0032,0.0129838,0.11394647,0.0056176,0.00974476,0.09871555,0.01245819,0.83
002399,2017-02-03,58800252,1143176532.28,0.0472,0.0026,0.01519921,0.12328509,0.0137926,0.00999533,0.09997666,0.0098648,1.54
002399,2017-01-03,54293574,993911943.24,0.0436,0.0024,0.01498268,0.12240377,0.01042348,0.01003225,0.10016113,0.01009127,0.26
002399,2016-12-01,67778232,1220003583.4,0.0545,0.0025,0.01529201,0.12366087,0.01385021,0.01005445,0.10027188,0.0094081,-0.34
002399,2016-11-01,104325768,1937188408.78,0.0836,0.0038,0.01532928,0.12381148,0.01337557,0.01042145,0.10208549,0.00736061,0.13
002399,2016-10-10,94829590,1752538112.14,0.0759,0.0047,0.01542546,0.12419929,0.01162976,0.01044898,0.10222024,0.00668842,0.82
002399,2016-09-01,66634884,1157822618.98,0.0534,0.0027,0.01573903,0.12545528,0.01403159,0.01043184,0.10213639,0.00642632,0.0
002399,2016-08-01,110888220,1901831898.82,0.0888,0.0039,0.01656461,0.12870356,0.02053839,0.01059444,0.1029293,0.00488544,0.4
002399,2016-07-01,118605499,2114735288.63,0.0951,0.0045,0.01669194,0.12919727,0.02272715,0.01075064,0.10368528,0.00293112,-0.25
002399,2016-06-01,75626839,1523300190.68,0.0704,0.0035,0.01673192,0.12935193,0.02640191,0.01090065,0.10440618,0.00161547,-10.33
002399,2016-05-03,49047284,1377107977.37,0.0632,0.003,0.01674448,0.12940046,0.02565112,0.01131002,0.10634859,0.00383216,-1.71
002399,2016-04-01,68993717,2113728632.88,0.0884,0.0044,0.01655881,0.12868105,0.02694549,0.01165761,0.1079704,0.00225467,-1.02
002399,2016-03-01,104148067,3040654662.45,0.1309,0.0057,0.01688144,0.12992858,0.02506109,0.01405042,0.11853448,-0.00348463,4.46
002399,2016-02-01,81297306,2298853494.82,0.1018,0.0064,0.01627247,0.1275636,0.01484097,0.01353128,0.11632403,-0.00677311,-0.35
002399,2016-01-04,125302863,3517956539.12,0.1566,0.0078,0.01655705,0.1286742,0.0197161,0.01358293,0.11654582,-0.00572903,-8.96
002405,2019-07-01,155783649,2632000683.16,0.0997,0.0499,0.01882673,0.13721054,0.01999776,0.03691252,0.19212631,0.02956654,0.89
002405,2019-06-03,823086154,15577760340.1,0.6287,0.0331,0.01885381,0.13730917,0.01659796,0.03690137,0.1920973,0.02906639,-5.59
002405,2019-05-06,652267462,14319755388.0,0.6261,0.0313,0.01938194,0.13921903,0.01867777,0.03690073,0.19209562,0.02617896,-1.8
002405,2019-04-01,1479952647,38642422200.1,1.4195,0.0676,0.01982001,0.14078354,0.01686976,0.03695984,0.19224943,0.02992684,0.81
002405,2019-03-01,1148542894,26682474082.1,1.1015,0.0525,0.01992486,0.14115543,0.01380542,0.03697409,0.19228649,0.0293316,-0.54
002405,2019-02-01,751951374,15859361756.6,0.7214,0.0481,0.02000158,0.14142695,0.01782374,0.03694165,0.19220211,0.0297192,6.65
002405,2019-01-02,521383880,8270809837.56,0.5002,0.0227,0.01332992,0.11545529,0.00134803,0.03456342,0.18591241,0.02323819,2.46
002405,2018-12-03,242541285,3675155413.7,0.2327,0.0116,0.012015,0.10961293,-0.00750977,0.03500169,0.18708738,0.02440048,-1.19
002405,2018-11-01,480888703,7749959322.42,0.4612,0.021,0.01218141,0.1103694,-0.00848795,0.03495765,0.18696964,0.02462725,0.14
002405,2018-10-08,378301291,5816007476.8,0.3628,0.0202,0.01217854,0.11035645,-0.0099474,0.03506207,0.18724867,0.02623291,-3.19
002405,2018-09-03,495910984,9515568862.84,0.4773,0.0251,0.01096096,0.10469459,-0.0026095,0.03470533,0.18629368,0.02726731,-1.12
002405,2018-08-01,768052803,15045942692.1,0.7422,0.0323,0.01094855,0.10463534,-0.00249869,0.03467227,0.18620491,0.0274739,0.49
002405,2018-07-02,450281263,8891068628.96,0.4354,0.0198,0.01095544,0.10466822,-0.00507232,0.03517194,0.18754184,0.02461604,-1.27
002405,2018-06-01,364637337,7649499346.21,0.3535,0.0177,0.010822,0.10402884,-0.00321434,0.03538565,0.18811074,0.02844378,-2.54
002405,2018-05-02,599855279,15181239272.9,0.5823,0.0265,0.01124982,0.10606517,0.00781403,0.03505417,0.18722758,0.03112715,-3.7
002405,2018-04-02,952984375,24925174016.9,0.9263,0.0515,0.01185809,0.10889488,0.02237928,0.03634374,0.19064035,0.03948779,0.69
002405,2018-03-01,983237153,23588052896.4,0.958,0.0435,0.01187775,0.10898507,0.02126494,0.03685476,0.19197593,0.03677743,3.55
002405,2018-02-01,406338796,8559994564.67,0.3958,0.0264,0.01105793,0.10515667,0.0166632,0.03666205,0.19147337,0.03575408,-1.65
002405,2018-01-02,750456547,19347797225.0,0.7313,0.0332,0.01128244,0.10621882,0.01556867,0.03649525,0.19103731,0.03691813,-2.49
002405,2017-12-01,778687156,21011567909.7,0.7587,0.0361,0.01450974,0.1204564,0.0078055,0.03620468,0.19027528,0.03947109,-0.23
002405,2017-11-01,1750304856,51820186194.8,1.7054,0.0775,0.01463543,0.12097697,0.00612302,0.03714961,0.19274235,0.04433792,0.99
002405,2017-10-09,703492103,18529800687.1,0.6853,0.0403,0.01619388,0.12725519,0.01289107,0.03781374,0.19445754,0.04110634,0.01
002405,2017-09-01,1385408943,37112169121.5,1.3542,0.0645,0.02092617,0.14465882,0.02748713,0.03843292,0.19604317,0.03851071,0.0
002405,2017-08-01,1595236781,38435328184.5,1.5675,0.0682,0.02103946,0.14504985,0.02620261,0.03863778,0.19656495,0.03720376,6.38
002405,2017-07-03,320620783,5987728313.84,0.3151,0.015,0.02055832,0.14338174,0.00042391,0.03755387,0.1937882,0.03482792,-0.52
002405,2017-06-01,331363247,6112923093.62,0.3263,0.0148,0.02173766,0.14743697,-0.00551917,0.0375432,0.19376068,0.03491755,2.75
002405,2017-05-02,192928638,3441513673.62,0.1912,0.0096,0.02587135,0.16084573,-0.02795905,0.03805688,0.19508171,0.02906888,-2.32
002405,2017-04-05,286090087,5687119221.64,0.2837,0.0158,0.05848673,0.2418403,0.01312457,0.03769039,0.19414012,0.03106923,-0.76
002405,2017-03-01,442305048,8818283319.69,0.4387,0.0191,0.05874496,0.24237359,0.01138177,0.03770675,0.19418225,0.0309578,1.37
002405,2017-02-03,175246495,3257797188.14,0.1739,0.0097,0.06517853,0.25530087,0.02528647,0.03841197,0.19598972,0.02673983,0.11
002405,2017-01-03,258721676,4984938778.85,0.2565,0.0143,0.06728006,0.25938401,0.03552429,0.03891383,0.19726588,0.03000645,-0.74
002405,2016-12-01,357446029,7135211001.49,0.3545,0.0161,0.06794152,0.26065595,0.04488358,0.03897284,0.1974154,0.02963951,-2.18
002405,2016-11-01,359715481,7687161506.78,0.3571,0.0162,0.0690576,0.26278812,0.04191676,0.03926538,0.19815494,0.02872795,-0.57
002405,2016-10-10,208088205,4713487053.7,0.2066,0.0188,0.06887843,0.26244701,0.04376469,0.03937597,0.19843379,0.02800974,0.05
002405,2016-09-01,347737330,7654037257.24,0.3463,0.0173,0.06937345,0.2633884,0.04068209,0.03943768,0.19858922,0.02955007,-1.28
002405,2016-08-01,484296543,11479011211.2,0.4846,0.0211,0.07061646,0.26573759,0.05314594,0.04016728,0.20041775,0.02721161,-0.87
002405,2016-07-01,977416361,24417545388.2,0.9778,0.0466,0.07085843,0.26619246,0.06202845,0.0401378,0.20034421,0.02747295,-0.4
002405,2016-06-01,1122835317,32064247503.4,1.4041,0.0702,0.07064756,0.2657961,0.06375891,0.04020617,0.20051475,0.02691463,-7.45
002405,2016-05-03,23131993,735984136.75,0.0347,0.0174,0.07087205,0.26621805,0.05492063,0.039973,0.19993248,0.02560881,5.56
002405,2016-04-01,0,0.0,0.0,0.0,0.07019967,0.26495221,0.05235205,0.03947709,0.19868843,0.02126447,0.0
002405,2016-03-01,280032167,7430829029.07,0.4231,0.0385,0.07019967,0.26495221,0.05235205,0.03967455,0.19918472,0.01977532,1.24
002405,2016-02-01,470520812,14352201918.2,0.7109,0.0444,0.07031401,0.26516789,0.05030584,0.04018276,0.20045638,0.01632563,-2.66
002405,2016-01-04,611160218,18018667727.2,0.9233,0.0462,0.06943335,0.2635021,0.05479641,0.04006945,0.20017355,0.01951824,-10.89
002407,2019-07-01,73413019,976428719.07,0.135,0.0675,0.01512938,0.12300156,-0.02113047,0.03002513,0.17327761,0.02094258,1.35
002407,2019-06-03,188609155,2287345593.21,0.3473,0.0183,0.01669731,0.12921806,-0.01701364,0.03500705,0.18710171,0.02861274,-0.15
002407,2019-05-06,223087283,2729962635.25,0.4103,0.0205,0.01754359,0.13245221,-0.01126805,0.03534212,0.18799501,0.02684594,-1.67
002407,2019-04-01,444543103,7042703088.15,0.8177,0.0389,0.01737228,0.13180396,-0.01046099,0.03497332,0.18701155,0.02888351,-1.6
002407,2019-03-01,780653246,12396074886.2,1.4362,0.0684,0.01949191,0.13961342,-0.01661186,0.03468123,0.18622896,0.030631,0.33
002407,2019-02-01,446852233,5966879878.48,0.822,0.0548,0.01950782,0.13967041,-0.01642521,0.03469683,0.18627086,0.03130564,3.96
002407,2019-01-02,343318431,4042612620.98,0.6317,0.0287,0.01350345,0.11620435,-0.02846661,0.03352674,0.18310309,0.02914156,0.01
002407,2018-12-03,334122226,4110962082.11,0.6154,0.0308,0.01346635,0.1160446,-0.02945125,0.03378341,0.18380264,0.0274971,-1.03
002407,2018-11-01,472920402,5691439488.54,0.8711,0.0396,0.01369515,0.11702626,-0.03094107,0.03359469,0.18328853,0.03016006,2.26
002407,2018-10-08,123403472,1236461911.78,0.2274,0.0126,0.01067895,0.10333901,-0.04468527,0.03318948,0.18217981,0.02896636,-2.04
002407,2018-09-03,106616522,1241693074.5,0.1963,0.0103,0.01061678,0.10303778,-0.03492555,0.03296688,0.18156784,0.0296104,-0.44
002407,2018-08-01,115364032,1477248644.97,0.2123,0.0092,0.01121818,0.10591591,-0.03988332,0.03290313,0.18139221,0.03030403,-1.51
002407,2018-07-02,184792204,2597145279.59,0.3398,0.0154,0.01100533,0.10490628,-0.03616875,0.03259676,0.18054572,0.033427,-0.3
002407,2018-06-01,142278303,2125487722.68,0.2619,0.0131,0.01111507,0.10542804,-0.0390437,0.03259447,0.1805394,0.03526477,-2.11
002407,2018-05-02,242203756,4196168954.48,0.4507,0.0205,0.01187236,0.10896034,-0.0281637,0.03403362,0.18448204,0.0324308,-0.29
002407,2018-04-02,142490594,2454660251.67,0.2651,0.0147,0.0119976,0.10953354,-0.02664201,0.03483122,0.18663125,0.03679039,-1.15
002407,2018-03-01,321956760,5872819278.46,0.5992,0.0272,0.01373244,0.11718549,-0.0162867,0.03499488,0.18706918,0.03612944,-0.1
002407,2018-02-01,170973108,2934768974.22,0.3183,0.0212,0.02049772,0.14317025,4.708e-05,0.03535767,0.18803636,0.03427878,-1.06
002407,2018-01-02,233711597,4774459507.56,0.4349,0.0198,0.02064795,0.14369393,-0.00100083,0.03547606,0.18835089,0.03373444,-1.69
002407,2017-12-01,246705597,5170709581.47,0.459,0.0219,0.02210052,0.14866242,-0.00599939,0.03566105,0.18884135,0.0383513,-2.64
002407,2017-11-01,519219813,11926389409.1,0.9663,0.0439,0.02662402,0.1631687,0.01323377,0.03548474,0.18837394,0.04288382,0.66
002407,2017-10-09,282120860,6937319880.25,0.5252,0.0309,0.02728132,0.16517057,0.01780873,0.03668982,0.19154588,0.03862391,-3.89
002407,2017-09-01,968019659,26328241061.1,1.8013,0.0858,0.03069639,0.17520386,0.03895342,0.0362103,0.19029005,0.04036884,2.38
002407,2017-08-01,644381217,16066785731.2,1.2045,0.0524,0.03841778,0.19600454,0.0544483,0.03623617,0.19035801,0.0381672,-2.76
002407,2017-07-03,1182286373,30186683325.7,2.2217,0.1058,0.0373498,0.19326097,0.05968619,0.03630433,0.19053695,0.03794127,4.68
002407,2017-06-01,360676559,7401706767.75,0.6777,0.0399,0.03796413,0.19484386,0.04466571,0.03586599,0.18938319,0.03376046,2.45
002407,2017-05-02,277915615,5917540456.38,0.528,0.0264,0.04504776,0.21224458,0.02362147,0.0358849,0.1894331,0.03385881,-2.4
002407,2017-04-05,474813015,13063303376.0,0.9028,0.0502,0.04933659,0.22211842,0.04357702,0.0356375,0.18877897,0.03505922,-7.41
002407,2017-03-01,821735543,25129329461.9,1.5622,0.0679,0.04747113,0.2178787,0.06582684,0.03421881,0.18498326,0.0396086,0.76
002407,2017-02-03,327808119,9211131260.97,0.6233,0.0367,0.04748021,0.21789954,0.06934689,0.03447947,0.18568649,0.0377334,1.92
002407,2017-01-03,270846301,7600340688.65,0.515,0.0286,0.04772764,0.21846656,0.07244483,0.03455194,0.18588153,0.03839574,-0.62
002407,2016-12-01,301675782,8649795377.0,0.5736,0.0261,0.04802104,0.21913704,0.08199945,0.03450241,0.18574824,0.0389342,-3.78
002407,2016-11-01,388128430,12510615458.3,0.7684,0.0349,0.0483466,0.21987861,0.08126403,0.03586228,0.18937338,0.03617222,-3.36
002407,2016-10-10,410807401,14046617272.8,0.8638,0.054,0.04750934,0.21796638,0.08398221,0.03586814,0.18938887,0.03615075,2.38
002407,2016-09-01,335279347,11711580206.8,0.7046,0.0352,0.04867478,0.22062361,0.07742366,0.03590434,0.18948442,0.03449463,-5.88
002407,2016-08-01,533911484,20563295504.0,1.122,0.0488,0.04631297,0.21520449,0.08559873,0.03545977,0.18830764,0.03600141,-0.81
002407,2016-07-01,805878334,33304383395.0,1.6879,0.0804,0.0466104,0.21589443,0.08441254,0.03544562,0.18827007,0.03613255,-3.85
002407,2016-06-01,1640399475,69294063691.1,3.4354,0.1718,0.05491289,0.23433499,0.11210531,0.03529085,0.18785858,0.03685599,4.91
002407,2016-05-03,1515725693,79071042455.0,4.1783,0.199,0.05709881,0.23895358,0.10173755,0.03549916,0.18841221,0.03771763,-53.89
002407,2016-04-01,711379892,63530299092.9,3.8054,0.1903,0.05732526,0.23942694,0.10047526,0.03634515,0.19064405,0.03408635,14.17
002407,2016-03-01,586359548,37737890187.7,3.1366,0.1364,0.05740683,0.23959722,0.09284713,0.03616932,0.19018234,0.02970472,21.57
002407,2016-02-01,407857779,26073042016.1,2.1815,0.1363,0.05351132,0.23132515,0.07935672,0.03404172,0.18450399,0.02469927,-4.97
002407,2016-01-04,572536538,38752195247.6,3.0626,0.1531,0.05320723,0.23066692,0.09239351,0.03446507,0.1856477,0.02971439,-15.46
002408,2019-07-01,23600152,186340565.47,0.0136,0.0068,0.01170806,0.10820377,-0.00703852,0.0206029,0.14353709,0.01373744,0.22
002408,2019-06-03,158714203,1271437460.67,0.0911,0.0048,0.01166682,0.10801304,-0.00777006,0.02106161,0.1451262,0.01626527,-0.46
002408,2019-05-06,254235431,2085230688.23,0.1459,0.0073,0.01214521,0.11020531,-0.00137689,0.02100422,0.14492831,0.01768125,-0.72
002408,2019-04-01,972286129,9183431215.61,0.5589,0.0266,0.01194063,0.10927319,0.00389864,0.02085379,0.14440843,0.01882853,0.6
002408,2019-03-01,844757538,7110598926.25,0.4849,0.0231,0.01173854,0.10834455,0.00034131,0.02082495,0.14430854,0.01735027,0.43
002408,2019-02-01,451744890,3309400090.13,0.259,0.0173,0.01165844,0.10797424,-0.00349118,0.02090176,0.14457442,0.01542752,1.69
002408,2019-01-02,397424177,2715696417.0,0.2281,0.0104,0.0083951,0.09162476,-0.01271031,0.01992552,0.14115777,0.01270775,-0.63
002408,2018-12-03,570975265,4295867774.23,0.3276,0.0164,0.00866291,0.09307475,-0.01406198,0.01983606,0.14084056,0.01319388,-1.15
002408,2018-11-01,787888441,6874968091.36,0.4519,0.0348,0.00792553,0.08902542,-0.00949159,0.01944842,0.13945759,0.01506236,-4.29
002408,2018-10-08,0,0.0,0.0,0.0,0.02294226,0.15146702,0.03433714,0.01725807,0.13136997,0.02252052,0.0
002408,2018-09-03,0,0.0,0.0,0.0,0.02340848,0.15299829,0.04048351,0.01731096,0.13157114,0.02188867,0.0
002408,2018-08-01,0,0.0,0.0,0.0,0.0236573,0.15380931,0.03857408,0.01742708,0.13201166,0.0236994,0.0
002408,2018-07-02,0,0.0,0.0,0.0,0.02368933,0.15391338,0.04228768,0.01741821,0.13197805,0.02421725,0.0
002408,2018-06-01,102061934,1390283218.32,0.0609,0.0055,0.02362886,0.15371682,0.04319843,0.01743963,0.13205918,0.02535262,-1.32
002408,2018-05-02,266284673,3750167103.69,0.1592,0.0072,0.02281702,0.15105304,0.04755325,0.01848259,0.13595068,0.02276243,-0.13
002408,2018-04-02,274719448,3867159301.67,0.1638,0.0091,0.02276091,0.1508672,0.04808186,0.01847383,0.13591845,0.02291887,0.68
002408,2018-03-01,199568555,2599624640.94,0.1192,0.0054,0.02349972,0.15329617,0.04237705,0.01847878,0.13593668,0.021867,0.18
002408,2018-02-01,171585819,2169916629.03,0.1023,0.0068,0.02362986,0.15372006,0.04625527,0.01890682,0.13750208,0.01932836,-0.17
002408,2018-01-02,269810725,3433219501.7,0.1611,0.0073,0.02497996,0.15805049,0.05675728,0.01897044,0.13773322,0.02104067,0.48
002408,2017-12-01,407299294,5500470365.68,0.243,0.0116,0.02955113,0.17190443,0.04375375,0.01897544,0.13775136,0.02035009,0.56
002408,2017-11-01,199953528,2481499073.14,0.1194,0.0054,0.02957104,0.17196231,0.04456408,0.02041038,0.1428649,0.02482184,0.26
002408,2017-10-09,116987134,1394509426.86,0.0698,0.0041,0.02960887,0.17207228,0.04395306,0.02058011,0.14345769,0.02318835,-0.43
002408,2017-09-01,247635166,3089787270.49,0.1477,0.007,0.02985422,0.17278372,0.052076,0.0205897,0.14349112,0.02311038,-0.03
002408,2017-08-01,471078672,5662164261.96,0.2812,0.0122,0.03045528,0.1745144,0.04890878,0.02058715,0.14348224,0.02316257,1.12
002408,2017-07-03,376721374,4086325900.24,0.2249,0.0107,0.0317511,0.1781884,0.03901101,0.02074082,0.14401675,0.01979693,0.12
002408,2017-06-01,417809264,4417260339.11,0.2492,0.0113,0.03443556,0.1855682,0.0295895,0.02076171,0.14408924,0.01933967,1.08
002408,2017-05-02,235796463,2328128294.29,0.1408,0.007,0.0362876,0.19049303,0.01675747,0.02066358,0.14374833,0.01704784,0.39
002408,2017-04-05,246623522,2434724003.23,0.1473,0.0082,0.03624899,0.19039167,0.01556561,0.0206558,0.14372126,0.01622439,-0.13
002408,2017-03-01,480179036,4827742188.03,0.2866,0.0125,0.03760618,0.19392314,0.02444698,0.02064112,0.14367018,0.01664466,-0.38
002408,2017-02-03,469750244,4692239807.66,0.2802,0.0156,0.03843539,0.19604947,0.03360902,0.02080739,0.14424768,0.01566191,0.49
002408,2017-01-03,608614737,6459881645.66,0.363,0.0227,0.03846684,0.19612966,0.03148891,0.02081484,0.1442735,0.01575815,-1.37
002408,2016-12-01,1907290677,23000933308.3,1.138,0.0517,0.03739742,0.19338412,0.03948328,0.02081963,0.1442901,0.02053093,-0.39
002408,2016-11-01,1543375116,16274996982.6,0.9207,0.0708,0.03758883,0.19387838,0.03841668,0.0209434,0.14471835,0.01974912,4.7
002408,2016-10-10,637444943,4215837127.59,0.3803,0.0254,0.01768648,0.13299052,0.00742047,0.01333603,0.11548174,0.00550448,0.86
002408,2016-09-01,316915787,1910859882.57,0.192,0.0096,0.01753549,0.13242164,0.00688007,0.01335886,0.11558055,0.00061285,-0.28
002408,2016-08-01,424910493,2522348952.69,0.2591,0.0113,0.01741017,0.13194762,0.00934436,0.01336789,0.11561958,0.00052251,0.5
002408,2016-07-01,626296883,3637626688.42,0.3821,0.0182,0.01721427,0.13120317,0.00390836,0.01344078,0.11593437,-0.00284209,0.12
002408,2016-06-01,439385372,2873397749.69,0.3158,0.0158,0.01850399,0.13602936,0.0105,0.01344143,0.11593717,-0.00282939,-6.67
002408,2016-05-03,176941085,2120655383.78,0.2376,0.0113,0.01853864,0.13615666,0.01180071,0.0137113,0.11709528,-0.0008889,0.04
002408,2016-04-01,340817035,4520326862.83,0.4576,0.0229,0.01855928,0.13623245,0.01117191,0.01444289,0.12017858,-0.00445249,-1.13
002408,2016-03-01,640281274,8081161482.46,0.8592,0.0374,0.01817994,0.13483302,0.01403093,0.01500326,0.12248779,0.00026661,1.28
002408,2016-02-01,269967543,3041114828.3,0.3623,0.0226,0.01799797,0.13415652,0.00703641,0.01527391,0.12358764,0.00124783,2.31
002408,2016-01-04,181348275,1980173397.19,0.2434,0.0122,0.01607683,0.12679444,0.00161244,0.01455662,0.12065083,-0.00071005,-3.65
002414,2019-07-01,27469266,554965417.49,0.0384,0.0192,0.0163116,0.12771689,0.03211567,0.02096495,0.14479277,0.01782139,1.2
002414,2019-06-03,116149780,2111833581.82,0.1626,0.0086,0.01665667,0.12906073,0.02677927,0.02110473,0.14527467,0.01876799,0.95
002414,2019-05-06,135263430,2442611986.72,0.1954,0.0098,0.01666145,0.12907926,0.02686646,0.02118939,0.14556575,0.01951883,-6.4
002414,2019-04-01,126324845,3460142405.14,0.2651,0.0126,0.01771104,0.13308284,0.01557223,0.02121839,0.14566533,0.01966577,-2.36
002414,2019-03-01,183588710,5037150017.36,0.3857,0.0184,0.0176695,0.13292669,0.01576994,0.02134725,0.14610698,0.01914781,0.66
002414,2019-02-01,130556234,3119498091.55,0.2741,0.0183,0.01804234,0.13432179,0.01140455,0.02195501,0.14817222,0.01586359,5.36
002414,2019-01-02,126341392,2714313423.75,0.2654,0.0121,0.01535216,0.12390382,0.00143967,0.02129765,0.14593715,0.00945452,-0.56
002414,2018-12-03,193271930,3849812950.54,0.4061,0.0203,0.01543952,0.12425585,0.00488195,0.02127835,0.14587101,0.01025312,5.01
002414,2018-11-01,141470412,2360342563.96,0.2969,0.0135,0.01192054,0.10918122,-0.01268739,0.01980218,0.14072022,0.00530772,2.04
002414,2018-10-08,91456424,1344082851.51,0.1921,0.0107,0.01085938,0.10420835,-0.01986081,0.02631734,0.1622262,0.01368322,-2.59
002414,2018-09-03,105041094,1739687990.08,0.2206,0.0116,0.01012301,0.10061315,-0.01268578,0.02587141,0.16084593,0.01584264,1.59
002414,2018-08-01,71787612,1092807266.22,0.151,0.0066,0.00952695,0.09760609,-0.01822681,0.02599464,0.16122852,0.01642555,-0.63
002414,2018-07-02,124602554,1959183494.26,0.2619,0.0119,0.01003716,0.10018563,-0.01262229,0.02597103,0.16115528,0.01806654,2.69
002414,2018-06-01,40416863,556156576.74,0.0851,0.0043,0.00816071,0.09033664,-0.0245924,0.02547668,0.15961416,0.01611404,-1.4
002414,2018-05-02,60398963,983942491.4,0.127,0.0058,0.01023684,0.10117729,-0.01177719,0.02537063,0.15928159,0.01930417,-2.85
002414,2018-04-02,100743954,1728211498.87,0.2115,0.0118,0.00922847,0.09606491,-0.00499305,0.02618848,0.16182854,0.02715334,1.5
002414,2018-03-01,65334420,1000067430.59,0.1372,0.0062,0.00891126,0.09439945,-0.0114233,0.02618089,0.16180509,0.02499364,1.31
002414,2018-02-01,39373658,519585822.91,0.0827,0.0055,0.01492265,0.12215829,0.00066075,0.02632269,0.16224269,0.02205446,0.28
002414,2018-01-02,36346912,588971416.52,0.0761,0.0035,0.01491014,0.12210707,-0.00049864,0.02634458,0.16231013,0.0227094,-2.2
002414,2017-12-01,31329061,528250220.49,0.0658,0.0031,0.02208661,0.14861565,-0.01302771,0.02594194,0.16106502,0.02505638,-0.12
002414,2017-11-01,49401972,885665511.68,0.1039,0.0047,0.02208612,0.14861398,-0.01307146,0.02639464,0.16246427,0.02840152,-0.5
002414,2017-10-09,42105003,803926400.86,0.0885,0.0052,0.02364211,0.1537599,-0.0043121,0.02753363,0.16593261,0.02490598,-2.7
002414,2017-09-01,92631926,1879291975.07,0.1994,0.0095,0.02333325,0.15275226,0.00568959,0.02714923,0.16477023,0.02667468,-0.05
002414,2017-08-01,111859456,2056316717.63,0.2407,0.0105,0.03029134,0.17404406,-0.01098605,0.02713776,0.16473542,0.02693857,3.08
002414,2017-07-03,71548703,1264316454.41,0.1539,0.0073,0.02864997,0.16926302,-0.01849092,0.02678014,0.16364639,0.02522559,-1.2
002414,2017-06-01,54653911,992315063.69,0.1178,0.0054,0.02856066,0.168999,-0.01575868,0.02664792,0.16324192,0.02635855,0.94
002414,2017-05-02,37239933,688820241.65,0.0802,0.004,0.02835368,0.1683855,-0.01801483,0.02684809,0.16385387,0.0240013,-3.29
002414,2017-04-05,52192021,1161583914.56,0.1122,0.0062,0.02802264,0.16739966,-0.00702402,0.02629294,0.16215098,0.02650748,-1.86
002414,2017-03-01,52479903,1257291306.05,0.1127,0.0049,0.03220987,0.1794711,0.00987472,0.02609097,0.16152699,0.02859289,-1.95
002414,2017-02-03,41815459,1026972113.71,0.0898,0.005,0.03244159,0.1801155,0.0187532,0.02618534,0.16181884,0.02820542,0.39
002414,2017-01-03,51227794,1232526623.33,0.1103,0.0061,0.03278911,0.18107764,0.02267095,0.02637617,0.16240743,0.03020384,1.29
002414,2016-12-01,46017900,1074941914.28,0.099,0.0045,0.03278352,0.18106219,0.02258975,0.02677894,0.16364272,0.02712663,-3.07
002414,2016-11-01,51427451,1331673311.61,0.1105,0.005,0.03249802,0.18027208,0.02364879,0.02661195,0.1631317,0.03142444,-0.84
002414,2016-10-10,42085737,1120494492.62,0.0905,0.0057,0.03250666,0.18029603,0.02357485,0.02657536,0.1630195,0.03176481,0.54
002414,2016-09-01,51227282,1349145763.75,0.1102,0.0055,0.03255432,0.18042816,0.02228708,0.02664158,0.16322248,0.03088589,-0.82
002414,2016-08-01,67891317,1739486942.73,0.1459,0.0063,0.03336001,0.18264723,0.03080847,0.02814597,0.16776762,0.02681076,2.35
002414,2016-07-01,136624977,3675273813.36,0.2936,0.014,0.03327096,0.18240328,0.02595136,0.02806826,0.16753585,0.02540595,-2.35
002414,2016-06-01,187645276,4540336486.51,0.4036,0.0202,0.03301658,0.18170466,0.03455262,0.02870993,0.16944006,0.03109929,4.74
002414,2016-05-03,100341899,2164984182.47,0.2158,0.0103,0.03177428,0.17825342,0.02971427,0.02816074,0.16781161,0.02862523,0.04
002414,2016-04-01,133054463,3140809071.17,0.2863,0.0143,0.03207725,0.17910124,0.03468237,0.02830699,0.16824681,0.02745374,-1.46
