ticker,turnoverVol,turnoverValue,chg,chgPct,return,turnoverRate,avgTurnoverRate,varReturn24,sdReturn24,avgReturn24,varReturn60,sdReturn60,avgReturn60,label
300207,524517568,7679611999.86,-1.34,-0.08673139,-0.08673139,0.6035,0.0377,0.02640377,0.16249237,0.0502073,0.02047454,0.14308927,0.03719671,-1.34
300207,558135916,12891013970.5,-9.17,-0.37246141,0.25507717,1.0068,0.0503,0.02690847,0.16403802,0.04864599,0.02022905,0.14222888,0.03986338,-9.17
300207,167609151,4052183586.65,1.46,0.06303972,0.06303972,0.3862,0.0168,0.02521914,0.15880534,0.03648224,0.01979608,0.14069855,0.033748,1.46
300207,187829583,4663295096.34,-2.51,-0.09777951,-0.09777951,0.4332,0.0206,0.02538964,0.15934128,0.03823233,0.01981893,0.14077971,0.03404349,-2.51
300207,284530106,7296822726.57,2.39,0.10266323,0.10266323,0.6562,0.0328,0.0245603,0.15671725,0.04478936,0.01978366,0.14065441,0.03837643,2.39
300207,171840059,4021138671.5,-1.66,-0.06655974,-0.06413312,0.4015,0.0191,0.02444905,0.1563619,0.04357545,0.01974325,0.14051066,0.03657014,-1.66
300207,202297096,5399306626.02,-1.38,-0.05243161,-0.05243161,0.4731,0.0237,0.02396682,0.15481222,0.04961404,0.01991113,0.1411068,0.03588713,-1.38
300207,328649346,7886836329.76,5.1,0.2403393,0.2403393,0.7688,0.0334,0.02373428,0.15405933,0.05721237,0.01992455,0.14115433,0.03581422,5.1
300207,260095517,5982533379.02,0.89,0.04377767,0.04377767,0.6098,0.0381,0.02278241,0.15093843,0.04437869,0.01953463,0.13976635,0.0323477,0.89
300207,176251587,4053787168.27,-7.77,-0.27651246,-0.27651246,0.4195,0.021,0.02298915,0.15162172,0.04146972,0.01987501,0.14097877,0.03215063,-7.77
300244,71863708,1192280854.4,-1.26,-0.07668898,-0.07668898,0.2016,0.0101,0.00810787,0.09004373,-0.02693911,0.02511454,0.15847568,0.01151161,-1.26
300244,91716527,1573591194.65,-0.13,-0.00785024,-0.00785024,0.2569,0.0117,0.00839404,0.091619,-0.02885067,0.02504798,0.15826555,0.01194564,-0.13
300244,53612863,886002163.29,-1.56,-0.08609272,-0.08609272,0.1502,0.0083,0.009259,0.0962237,-0.02369136,0.02510251,0.1584377,0.01329175,-1.56
300244,47993361,893166925.84,-0.04,-0.00220264,-0.00220264,0.1347,0.0071,0.00917327,0.09577719,-0.01903177,0.0249351,0.15790852,0.01475852,-0.04
300244,68242274,1296812572.92,-1.09,-0.05662338,-0.05662338,0.1948,0.0085,0.00919803,0.09590635,-0.02101525,0.02659168,0.16306956,0.02030835,-1.09
300244,100421359,1949674660.17,0.24,0.01262493,0.01262493,0.2932,0.0133,0.00963383,0.09815206,-0.01493328,0.02660306,0.16310443,0.02023758,0.24
300244,75149852,1459135000.17,-2.21,-0.10414703,-0.10328105,0.2194,0.011,0.00970595,0.09851879,-0.01823879,0.0277064,0.16645239,0.02465679,-2.21
300244,134861583,3151991720.58,-2.32,-0.09855565,-0.09855565,0.3943,0.0179,0.00953727,0.09765895,-0.01196388,0.02748767,0.16579407,0.02579727,-2.32
300244,148583020,3554428102.35,-2.28,-0.08830364,-0.08830364,0.4343,0.0241,0.00920109,0.09592229,-0.00779095,0.02863279,0.16921227,0.03275547,-2.28
300244,242445471,5650031646.86,5.8,0.28971029,0.28971029,0.7084,0.0322,0.00891311,0.09440925,-0.00378571,0.02851032,0.16884999,0.03628004,5.8
300244,82712055,1617288724.88,-1.9,-0.08667883,-0.08667883,0.242,0.0161,0.00794688,0.08914528,-0.005475,0.0274046,0.16554335,0.03183623,-1.9
300244,126532768,2928542791.75,-1.7,-0.0719729,-0.0719729,0.3697,0.0168,0.00856573,0.09255124,-0.00812911,0.02724541,0.16506183,0.03502046,-1.7
300244,76549349,1889486524.06,-2.19,-0.08485083,-0.08485083,0.2236,0.0106,0.01063306,0.10311674,-0.0150406,0.02704832,0.16446372,0.03689503,-2.19
300244,111835195,3136333796.9,-2.41,-0.08540043,-0.08540043,0.3269,0.0149,0.0105418,0.10267328,-0.01433133,0.02691753,0.16406562,0.04040011,-2.41
300244,169368109,4857656325.2,2.63,0.10277452,0.10277452,0.4951,0.0291,0.01042602,0.10210788,-0.01341475,0.0270698,0.16452903,0.0398707,2.63
300244,97027487,2593743375.72,-1.84,-0.06707984,-0.06707984,0.2833,0.0157,0.01098931,0.1048299,-0.01146716,0.02700589,0.16433469,0.03907189,-1.84
300244,108321938,2848314468.09,0.44,0.01630233,0.01630233,0.3182,0.0138,0.0136656,0.11689994,0.00178399,0.02720911,0.16495185,0.03829733,0.44
300244,92527000,2637782868.25,-4.47,-0.14208519,-0.14208519,0.2797,0.0133,0.01662695,0.12894551,-0.00997325,0.02739816,0.1655239,0.04048391,-4.47
300244,73099975,2260368135.31,2.38,0.08184319,0.0825466,0.2208,0.01,0.01622645,0.12738309,-0.00826735,0.0271214,0.16468575,0.04580597,2.38
300244,60064751,1763078103.64,-0.33,-0.01122067,-0.01122067,0.1816,0.0091,0.01967361,0.14026264,-0.02483409,0.02744943,0.1656787,0.04276352,-0.33
300244,60390642,1775089833.44,-1.61,-0.051902,-0.051902,0.1826,0.0101,0.02055381,0.14336601,-0.01934111,0.02759463,0.1661163,0.04548325,-1.61
300244,80241393,2511481694.01,0.68,0.02241266,0.02241266,0.2429,0.0106,0.04404241,0.20986284,0.01339064,0.02743794,0.16564402,0.04747008,0.68
300244,48253751,1470651715.46,-0.16,-0.0052459,-0.0052459,0.1456,0.0081,0.04470951,0.21144624,0.01828514,0.02767391,0.16635477,0.04586668,-0.16
300244,41884893,1298843443.16,-1.5,-0.046875,-0.046875,0.1266,0.007,0.04784101,0.21872587,0.03077669,0.02777631,0.16666225,0.04830051,-1.5
300244,122477112,4216506773.91,-4.47,-0.12256649,-0.12256649,0.3703,0.0168,0.04980479,0.22316987,0.04380804,0.02886836,0.16990692,0.0453526,-4.47
300244,107520194,3644753051.42,3.79,0.11597307,0.11597307,0.3249,0.0148,0.04865752,0.22058449,0.04891498,0.02879804,0.16969984,0.04556655,3.79
300244,54731844,1800768037.64,0.82,0.0257376,0.0257376,0.1653,0.0103,0.04854167,0.22032174,0.04408277,0.02875041,0.16955945,0.04516708,0.82
300244,71353106,2319851478.65,-1.67,-0.04980614,-0.04980614,0.2157,0.0108,0.04857743,0.22040288,0.04342225,0.02874518,0.16954405,0.04564266,-1.67
300244,103101044,3360923652.2,2.75,0.08934373,0.08934373,0.3117,0.0136,0.04818863,0.21951909,0.04699588,0.02944837,0.17160526,0.04347402,2.75
300244,109701085,3601504755.99,-2.2,-0.0667071,-0.0667071,0.3319,0.0158,0.04814706,0.21942439,0.04386702,0.03089979,0.17578337,0.04767602,-2.2
300244,137905500,4340027218.13,1.49,0.04731661,0.04731661,0.4215,0.0211,0.04803287,0.21916402,0.04439037,0.03719051,0.19284841,0.06003603,1.49
300244,97375539,3482569986.62,-25.2,-0.44452284,0.00159475,0.3447,0.0164,0.04804896,0.21920074,0.04343435,0.03782889,0.1944965,0.06025161,-25.2
300244,97782591,5750857004.7,0.44,0.00782222,0.00782222,0.539,0.0269,0.0479712,0.2190233,0.04499035,0.03843115,0.19603865,0.06126294,0.44
300244,107843576,5699494764.15,11.22,0.24916722,0.24916722,0.5942,0.0258,0.04865352,0.22057544,0.04103487,0.03906553,0.19765002,0.0622005,11.22
300244,57443429,3213655646.9,-7.97,-0.15037736,-0.15037736,0.3169,0.0198,0.04905801,0.22149043,0.04192254,0.03912889,0.19781023,0.0588618,-7.97
300244,48254672,2764403777.29,-16.54,-0.23784872,-0.23784872,0.2677,0.0223,0.04771665,0.21844141,0.04653987,0.039028,0.19755504,0.06266615,-16.54
300253,425295249,5276429966.11,0.31,0.0255144,0.0255144,0.3568,0.0178,0.01114825,0.10558526,0.01301892,0.02698233,0.16426299,0.0264971,0.31
300253,705949629,9455020125.75,-0.69,-0.05373832,-0.05373832,0.5925,0.0269,0.01244248,0.11154587,0.00511211,0.02699328,0.16429632,0.0269413,-0.69
300253,686388948,8832390781.62,-1.58,-0.10957004,-0.10957004,0.5761,0.032,0.01237832,0.11125788,0.00963893,0.02771841,0.16648847,0.03204444,-1.58
300253,1057740001,15358130060.7,1.62,0.1265625,0.1265625,0.8879,0.0467,0.01173442,0.10832551,0.0150071,0.02751904,0.16588862,0.03288318,1.62
300253,677525762,8542926048.47,0.3,0.024,0.024,0.5664,0.0246,0.0114013,0.10677685,0.00705126,0.02745854,0.1657062,0.03252538,0.3
300253,811358150,10486646273.8,0.11,0.00887813,0.00887813,0.6747,0.0307,0.01139068,0.10672711,0.00663148,0.02777332,0.1666533,0.03037485,0.11
300253,436027147,5016599725.31,-0.82,-0.06207419,-0.06207419,0.3627,0.0363,0.01163219,0.10785262,0.00336007,0.03081673,0.17554695,0.03787056,-0.82
300253,1071316831,13837623003.1,-0.08,-0.00601956,-0.00525906,0.8945,0.0407,0.01178733,0.10856949,0.01002057,0.03068684,0.1751766,0.04040401,-0.08
300253,1187070736,14828994503.5,1.0,0.08136697,0.08136697,0.9945,0.0552,0.01204668,0.10975736,0.0140386,0.0334813,0.18297895,0.04804624,1.0
300253,1327492380,13715570321.4,3.08,0.33441911,0.33441911,1.1222,0.051,0.01249999,0.11180335,0.00587132,0.03348668,0.18299365,0.04812071,3.08
300253,764527661,6524074863.89,1.47,0.18992248,0.18992248,0.6666,0.0444,0.00970235,0.0985005,0.00093992,0.03220209,0.1794494,0.04180631,1.47
300253,368681076,2698553007.53,1.03,0.15350224,0.15350224,0.3215,0.0146,0.0081551,0.09030557,-0.00902149,0.03184216,0.17844373,0.03984689,1.03
300253,165612678,1145046965.49,-0.26,-0.03730273,-0.03730273,0.1448,0.0069,0.01092609,0.10452793,-0.02894814,0.03162125,0.17782366,0.03809082,-0.26
300253,232748905,1693999803.62,-0.41,-0.05555556,-0.05555556,0.2034,0.0092,0.01093077,0.1045503,-0.02915657,0.03157686,0.17769878,0.04031366,-0.41
300253,489839465,4085630846.16,-0.33,-0.04280156,-0.04280156,0.4283,0.0252,0.01089953,0.10440082,-0.02788226,0.03145984,0.17736922,0.0411079,-0.33
300253,372477576,3040113805.67,-0.27,-0.03383459,-0.03383459,0.3257,0.0155,0.01658269,0.1287738,-0.01183168,0.03134683,0.17705035,0.04215711,-0.27
300253,432447697,3273128408.85,0.6,0.08130081,0.08130081,0.3784,0.0165,0.01662473,0.12893691,-0.00924205,0.03134863,0.17705546,0.04214547,0.6
300253,299532727,2169617619.67,-0.43,-0.05505762,-0.05505762,0.2622,0.0125,0.01846387,0.13588183,-0.02277705,0.03138054,0.17714553,0.04049582,-0.43
300253,279675593,2188515012.77,0.13,0.01692708,0.01692708,0.2449,0.0111,0.0193877,0.13923973,-0.02773458,0.03134635,0.177049,0.04068252,0.13
300253,120442120,1664654133.76,-9.21,-0.54529307,-0.13234495,0.1774,0.0089,0.0216703,0.14720834,-0.03962017,0.03139022,0.17717285,0.04203029,-9.21
300253,106596633,1864872053.03,-0.99,-0.05536913,-0.05536913,0.1776,0.0099,0.02139431,0.14626794,-0.03340837,0.03086869,0.17569488,0.04519301,-0.99
300253,154152484,2905736910.47,-1.23,-0.06436421,-0.06436421,0.2571,0.0112,0.02182772,0.14774209,-0.02809803,0.03081434,0.17554015,0.04831144,-1.23
300253,129575000,2439202655.67,0.61,0.03297297,0.03297297,0.2179,0.0121,0.03569925,0.18894246,-0.00242836,0.03076856,0.1754097,0.04852292,0.61
300253,111220892,2100248042.08,-1.09,-0.05564063,-0.05564063,0.1887,0.0105,0.03653626,0.1911446,0.00213526,0.03080401,0.1755107,0.04959901,-1.09
300253,184513790,3903737981.2,-3.85,-0.16424915,-0.16424915,0.3133,0.0142,0.0403942,0.20098308,0.01757234,0.03216105,0.17933501,0.04630346,-3.85
300253,255288683,5729459033.47,1.22,0.05490549,0.05490549,0.4335,0.0197,0.03889491,0.19721792,0.02562947,0.0314062,0.17721795,0.0494787,1.22
300253,157005748,3549807966.25,0.42,0.01926606,0.01926606,0.2667,0.0167,0.04596527,0.21439513,0.0415676,0.03162209,0.17782602,0.05128583,0.42
300253,168038010,3787271727.71,-1.5,-0.06437768,-0.06437768,0.2854,0.0143,0.04604622,0.21458382,0.04461397,0.03220595,0.17946017,0.05499486,-1.5
300253,325890936,7442967664.46,0.32,0.01392515,0.01392515,0.5536,0.0241,0.04605595,0.21460651,0.04457135,0.03402349,0.18445458,0.05115417,0.32
300253,452935857,11108194525.0,-1.72,-0.06963563,-0.06963563,0.7695,0.0366,0.046407,0.21542285,0.0499538,0.03727225,0.19306022,0.05917057,-1.72
300253,492273928,11394581079.5,2.2,0.09777778,0.09777778,0.8367,0.0418,0.0458849,0.21420762,0.05285528,0.03762397,0.193969,0.06135373,2.2
300253,360991732,7527707692.41,1.88,0.09117362,0.09117362,0.6136,0.0292,0.04590131,0.21424591,0.04878121,0.03826037,0.19560257,0.06072573,1.88
300253,259349802,8101101878.21,-12.08,-0.36941896,-0.11464769,0.5976,0.0299,0.04582208,0.21406093,0.04662803,0.03892674,0.19729861,0.06019155,-12.08
300253,349664220,10650417026.8,5.81,0.21606545,0.21606545,0.8599,0.0374,0.04956137,0.22262384,0.03932319,0.03906878,0.19765824,0.06331368,5.81
300253,176804553,5402570513.11,-1.39,-0.04915134,-0.04915134,0.4584,0.0382,0.04829369,0.21975826,0.0291426,0.03935232,0.1983742,0.06053638,-1.39
300253,290759171,9411579725.09,-13.6,-0.32473734,-0.32473734,0.7537,0.0377,0.04952679,0.22254614,0.04048185,0.03986361,0.19965873,0.06256763,-13.6
300257,46946381,485480570.32,-0.47,-0.04493308,-0.04493308,0.0575,0.0029,0.01107675,0.10524613,-0.01634468,0.02026678,0.14236146,0.00049484,-0.47
300257,86521484,873220456.15,1.41,0.1558011,0.1558011,0.1059,0.0048,0.01115216,0.10560379,-0.01293672,0.0202657,0.14235764,0.00202292,1.41
300257,128520122,1216185098.85,-1.88,-0.17200366,-0.17200366,0.1571,0.0087,0.00997337,0.09986675,-0.01810362,0.01994735,0.14123508,0.00063614,-1.88
300257,61358366,696274350.98,-0.95,-0.07996633,-0.07996633,0.0748,0.0039,0.00922622,0.09605321,-0.00771875,0.01945862,0.13949414,0.00291684,-0.95
300257,67177088,856876867.52,-2.94,-0.19838057,-0.19838057,0.0821,0.0036,0.00916123,0.09571429,-0.0072532,0.01936918,0.13917319,0.00362682,-2.94
300257,59026178,867271457.89,-0.47,-0.03073905,-0.03073905,0.0721,0.0033,0.00751075,0.08666459,0.00052337,0.01871139,0.13678957,0.00617911,-0.47
300257,59299715,1017589722.6,-3.01,-0.16448087,-0.15990018,0.0723,0.0036,0.00748744,0.08652997,0.00094662,0.01911463,0.13825566,0.00947172,-3.01
300257,65280518,1203121196.3,1.02,0.05902778,0.05902778,0.0796,0.0036,0.00743012,0.08619817,0.01476043,0.01886435,0.13734754,0.0103251,1.02
300257,45941896,767212598.0,1.35,0.08474576,0.08474576,0.0561,0.0031,0.00746706,0.08641213,0.01054596,0.02023221,0.14223996,0.01434516,1.35
300257,55781339,911542820.72,-0.65,-0.03920386,-0.03920386,0.0678,0.0031,0.00857258,0.09258825,-0.00019486,0.02019951,0.14212498,0.01408939,-0.65
300257,45298214,708158279.16,0.58,0.03625,0.03625,0.0554,0.0037,0.01271691,0.11276926,0.01475097,0.02015068,0.14195309,0.01494695,0.58
300257,59884197,909161746.69,2.0,0.14285714,0.14285714,0.0731,0.0033,0.01369157,0.11701097,0.00737537,0.02018563,0.14207615,0.01543023,2.0
300257,52494687,786014706.65,-1.6,-0.1025641,-0.1025641,0.0643,0.0031,0.02296823,0.15155272,-0.01903892,0.01999984,0.1414208,0.0145227,-1.6
300257,54234469,898497849.01,-1.87,-0.10704064,-0.10704064,0.0664,0.003,0.02646278,0.16267386,-0.00280602,0.02043304,0.14294418,0.01984763,-1.87
300257,74947143,1324126107.35,-1.58,-0.08293963,-0.08293963,0.0915,0.0054,0.02865602,0.1692809,0.0123053,0.02035623,0.14267526,0.02382725,-1.58
300257,51306884,1012766642.45,-0.15,-0.0078125,-0.0078125,0.0626,0.003,0.02977696,0.17256002,0.02443728,0.02015992,0.14198563,0.02558372,-0.15
300257,38686790,762911235.01,-0.46,-0.02339776,-0.02339776,0.0471,0.002,0.03144551,0.17732882,0.01738433,0.0201482,0.14194437,0.02579597,-0.46
300257,57736341,1167097714.09,-1.42,-0.06736243,-0.06736243,0.0703,0.0033,0.03480619,0.18656418,0.007192,0.02031484,0.14253015,0.02476629,-1.42
300257,54469892,1050860960.42,2.67,0.14502988,0.14502988,0.0662,0.003,0.03477881,0.18649078,0.01349395,0.02030729,0.14250365,0.02480713,2.67
300257,55008119,1073079772.26,-2.89,-0.13568075,-0.12865377,0.0672,0.0034,0.03556736,0.1885931,-0.00032208,0.02033995,0.1426182,0.02060232,-2.89
300257,91238010,2001034119.43,-0.59,-0.02695295,-0.02695295,0.1113,0.0062,0.03482133,0.18660474,0.0050385,0.02009034,0.1417404,0.0246286,-0.59
300257,97100416,2041561467.26,0.91,0.04337464,0.04337464,0.1185,0.0052,0.03530669,0.18790075,0.01113666,0.02005035,0.14159925,0.02581557,0.91
300257,103872399,2149289318.54,1.41,0.07204905,0.07204905,0.1269,0.007,0.03712338,0.19267429,0.01854751,0.02004838,0.1415923,0.0257541,1.41
300257,101975367,1826319271.66,2.41,0.14044289,0.14044289,0.1245,0.0069,0.0373301,0.19320999,0.01996625,0.02016716,0.14201112,0.02658045,2.41
300257,91805319,1506420259.9,0.61,0.03685801,0.03685801,0.1122,0.0051,0.03719935,0.19287134,0.01941749,0.02080365,0.14423471,0.02086474,0.61
300257,116235186,1950430244.16,0.51,0.03179551,0.03179551,0.142,0.0065,0.03738159,0.19334319,0.01580122,0.02093144,0.14467702,0.01910931,0.51
300257,65358728,1028221014.23,1.15,0.07723304,0.07723304,0.0798,0.005,0.03758053,0.19385699,0.01806773,0.02094597,0.14472723,0.01835727,1.15
300257,59799349,923192363.22,-1.1,-0.068793,-0.068793,0.0729,0.0036,0.03775622,0.1943096,0.01176201,0.0208865,0.14452163,0.01742732,-1.1
300257,101508239,1643361487.79,-0.19,-0.01174289,-0.01174289,0.1242,0.0054,0.03747333,0.19358029,0.01457191,0.02149913,0.14662582,0.01537499,-0.19
300257,215540219,3575321269.06,-0.34,-0.02058111,-0.02058111,0.2646,0.0126,0.03747775,0.1935917,0.01693796,0.02244296,0.14980973,0.01982731,-0.34
300257,254581117,3971959545.58,2.42,0.17163121,0.17163121,0.3128,0.0223,0.0378877,0.19464762,0.02301246,0.02280127,0.15100091,0.0205122,2.42
300257,139628003,1987244165.63,-0.62,-0.04211957,-0.04211957,0.1715,0.0101,0.03689344,0.19207665,0.01597983,0.02279374,0.15097596,0.0179067,-0.62
300257,205143634,3297234954.86,-3.08,-0.17303371,-0.17303371,0.2518,0.018,0.03678035,0.19178205,0.01721398,0.0231353,0.15210293,0.0189598,-3.08
300257,305218838,4606063279.62,4.31,0.31949592,0.31949592,0.375,0.0197,0.03541715,0.18819445,0.02207682,0.02287377,0.15124075,0.02238825,4.31
300257,149729484,2432216489.96,-2.21,-0.14076433,-0.14076433,0.1838,0.0115,0.03257582,0.18048773,0.00215779,0.02163295,0.14708143,0.01698629,-2.21
300257,211383246,4233653207.65,-15.15,-0.4910859,-0.4910859,0.2597,0.013,0.03172733,0.17812167,0.00656623,0.02156289,0.14684307,0.0199076,-15.15
300266,583895645,2295649369.37,-0.35,-0.09020619,-0.09020619,0.3993,0.02,0.02813451,0.16773344,-0.04610277,0.03456504,0.18591674,0.02895221,-0.35
300266,1464994793,6151143417.21,0.23,0.0630137,0.0630137,1.0059,0.0457,0.02876747,0.16960976,-0.0387034,0.03433509,0.1852973,0.03047535,0.23
300266,1007333614,3687978445.75,-0.38,-0.0942928,-0.0942928,0.6934,0.0385,0.02923462,0.17098135,-0.03687904,0.03458779,0.18597793,0.0320489,-0.38
300266,1381003205,5342541655.46,0.71,0.21385542,0.21385542,0.9503,0.05,0.02910616,0.17060526,-0.03532005,0.03478106,0.1864968,0.03139625,0.71
300266,1336686811,5082145599.21,-1.47,-0.30688935,-0.30688935,0.9199,0.04,0.0276969,0.16642387,-0.0384954,0.03422058,0.18498806,0.02783199,-1.47
300266,1758805962,10048762301.6,-15.2,-0.76038019,-0.6396179,1.2986,0.059,0.02466747,0.15705882,-0.02367231,0.03265858,0.18071685,0.03598562,-15.2
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00750517,0.08663236,0.00166391,0.02492266,0.15786913,0.04891683,0.0
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783076,0.08849156,0.0054202,0.02537168,0.15928489,0.04688744,0.0
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00790462,0.08890795,0.00742599,0.0283626,0.16841198,0.05478708,0.0
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00845138,0.09193139,0.01253277,0.02921738,0.17093091,0.0518287,0.0
300266,4342120,101666416.24,-4.69,-0.19003241,-0.19003241,0.0045,0.0023,0.00873903,0.09348277,0.01658228,0.02971009,0.17236615,0.04970989,-4.69
300266,72653897,1851470306.45,-2.32,-0.08592593,-0.08592593,0.08,0.0036,0.00681058,0.08252622,0.02497686,0.02877941,0.16964497,0.05477343,-2.32
300266,73200524,1976685839.2,0.68,0.02583587,0.02583587,0.0814,0.0039,0.01286787,0.11343663,0.01319638,0.02843845,0.16863704,0.05709324,0.68
300266,58862687,1571899071.71,-1.33,-0.04810127,-0.04810127,0.0656,0.003,0.01373555,0.11719875,0.00660902,0.0285587,0.1689932,0.05913461,-1.33
300266,54081690,1539757242.14,-3.14,-0.10198116,-0.10198116,0.06,0.0035,0.01375064,0.11726311,0.01149513,0.02837335,0.16844391,0.06048922,-3.14
300266,97879185,2901270689.17,2.57,0.09107016,0.09107016,0.1091,0.0052,0.01317768,0.11479407,0.01574434,0.02852474,0.16889268,0.06006393,2.57
300266,37605743,1074578527.98,-0.82,-0.02823691,-0.02823691,0.0418,0.0023,0.01292674,0.1136958,0.01194975,0.02864009,0.16923385,0.05805557,-0.82
300266,52193135,1498820694.64,-1.68,-0.0546875,-0.0546875,0.0579,0.0028,0.01286128,0.1134076,0.01312629,0.02852151,0.16888311,0.05911483,-1.68
300266,69288950,2262719700.82,-19.13,-0.38375125,0.23347257,0.091,0.0041,0.01266341,0.11253183,0.01540494,0.02976465,0.17252434,0.05610005,-19.13
300266,25141587,1235054213.78,-3.03,-0.05729955,-0.05729955,0.0624,0.0078,0.01088672,0.10433944,0.00990674,0.02927987,0.17111363,0.05407268,-3.03
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03281025,0.18113601,0.04319351,0.02919466,0.17086446,0.05742428,0.0
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278518,0.18106678,0.04664693,0.02928981,0.17114266,0.056806,0.0
300266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03353774,0.18313313,0.05463074,0.02970059,0.17233859,0.05498075,0.0
300266,26108116,1391711788.09,-2.0,-0.03644315,-0.03644315,0.0649,0.0043,0.03364603,0.18342855,0.0601925,0.02974526,0.17246815,0.05718264,-2.0
300266,44371568,2369698732.05,4.41,0.08737864,0.08737864,0.1104,0.005,0.0332789,0.18242505,0.06285919,0.02994599,0.1730491,0.05634802,4.41
300266,42417454,2031427297.24,4.87,0.10679825,0.10679825,0.1053,0.0048,0.03331289,0.18251818,0.06339083,0.03131112,0.17694948,0.05102326,4.87
300266,36795482,1722058635.42,-2.75,-0.05687694,-0.05687694,0.0917,0.0057,0.03324633,0.18233576,0.06239153,0.03129835,0.17691339,0.04925279,-2.75
300266,70842782,3139020818.38,5.85,0.13764706,0.13764706,0.1763,0.0088,0.03360659,0.183321,0.07405023,0.03329135,0.18245916,0.05708918,5.85
300266,39114271,1655837466.41,1.98,0.04886476,0.04886476,0.0975,0.0042,0.03361805,0.18335226,0.07413527,0.03335247,0.1826266,0.05402584,1.98
300266,45442789,1901594325.61,-1.32,-0.03154876,-0.03154876,0.1131,0.0054,0.03382492,0.18391552,0.07209924,0.03392705,0.18419297,0.05411331,-1.32
300266,52926719,2097211059.7,3.46,0.09015112,0.09015112,0.1316,0.0066,0.03395708,0.18427448,0.07152485,0.0343913,0.18544893,0.05559024,3.46
300266,45075571,1789298495.24,1.94,0.04813896,0.04813896,0.1238,0.0059,0.0340167,0.18443616,0.07248696,0.03498373,0.18703938,0.05498391,1.94
300266,74996854,2931413963.82,4.4,0.12256267,0.12256267,0.2099,0.014,0.03410109,0.1846648,0.07139223,0.03561893,0.18872979,0.05510614,4.4
300266,77603640,2726977692.37,3.18,0.09718826,0.09718826,0.2391,0.0104,0.0343491,0.18533509,0.06525802,0.03619274,0.1902439,0.05387966,3.18
300266,38717419,1327073818.29,0.37,0.0114374,0.0114374,0.1194,0.0075,0.03439325,0.18545418,0.06192884,0.03683958,0.1919364,0.05307765,0.37
300266,68370244,2766284227.59,-18.89,-0.3686573,-0.3686573,0.2105,0.0105,0.04870991,0.22070322,0.0886465,0.03751406,0.19368547,0.05386332,-18.89
300274,789290715,7357223673.7,0.55,0.06571087,0.06571087,0.7403,0.037,0.02954793,0.1718951,0.0076356,0.02963577,0.17215042,0.01458775,0.55
300274,1151459559,8968339451.01,2.52,0.43076923,0.43076923,1.08,0.0491,0.02975186,0.17248726,0.00125407,0.02960549,0.17206246,0.01421744,2.52
300274,424011600,2471424676.67,-1.06,-0.15340087,-0.15340087,0.3979,0.0221,0.02138246,0.14622742,-0.01729903,0.02674058,0.16352549,0.0057088,-1.06
300274,549278693,3766233021.95,0.09,0.01319648,0.01319648,0.5153,0.0271,0.02055017,0.1433533,-0.0108004,0.02668564,0.16335739,0.01092684,0.09
300274,671640665,4758467445.99,-1.03,-0.13121019,-0.13121019,0.6302,0.0274,0.02098267,0.14485396,-0.01621517,0.03116181,0.17652708,0.01952575,-1.03
300274,822706094,6732556888.65,-1.12,-0.12486065,-0.12486065,0.7717,0.0351,0.02054383,0.14333119,-0.00862447,0.030843,0.17562176,0.02318233,-1.12
300274,796159476,7698770598.73,-5.32,-0.37228831,-0.36743644,0.7506,0.0375,0.02009963,0.14177315,-0.00622249,0.03050355,0.17465267,0.02649065,-5.32
300274,481946910,8229985289.72,-3.88,-0.2135388,-0.2135388,0.4556,0.0207,0.01467763,0.12115128,0.0140354,0.02795194,0.16718834,0.03459982,-3.88
300274,344489995,6221846326.55,-1.01,-0.05265902,-0.05265902,0.3258,0.0181,0.01244637,0.11156331,0.021709,0.0279696,0.16724115,0.04304614,-1.01
300274,422951869,7529451701.76,2.7,0.16383495,0.16383495,0.3998,0.0182,0.01219739,0.11044181,0.02465829,0.02793357,0.16713339,0.04609332,2.7
300274,266458476,4098777669.18,-0.39,-0.02311796,-0.02311796,0.252,0.0168,0.0136975,0.11703631,0.02856308,0.02770939,0.16646138,0.04360156,-0.39
300274,395847188,6892876235.1,-1.9,-0.10122536,-0.10122536,0.3746,0.017,0.01368201,0.11697011,0.02871162,0.02769876,0.16642946,0.04578202,-1.9
300274,389410047,6916614974.53,2.33,0.14172749,0.14172749,0.3684,0.0175,0.01898196,0.13777504,0.01846302,0.02733485,0.16533254,0.04789547,2.33
300274,656908505,12798777198.6,-2.88,-0.14906832,-0.14906832,0.6212,0.0282,0.01832249,0.1353606,0.01198816,0.02789958,0.16703168,0.04976075,-2.88
300274,384487465,6565024044.38,2.49,0.14795009,0.14795009,0.3636,0.0214,0.01716694,0.13102268,0.0199322,0.02787709,0.16696435,0.04981683,2.49
300274,666608940,10145283019.8,4.11,0.32311321,0.32311321,0.6303,0.03,0.01705702,0.13060254,0.01950433,0.02788946,0.16700138,0.04642942,4.11
