ticker,lastChgPct,tradeDate,marketValue,negMarketValue,PE,PB,FY12P,PCF,NetAssetGrowRate,VSTD10,MACD,RSI,ROE,plusDI,minusDI,ADX,ASI,Hurst,avgTurnoverRate,label
300324,-0.06621622,2016-06-01,21819262484.0,12123885876.0,156.4291,15.667,0.0237,60.9271,0.8395,3825090.6322,0.3504,62.1708,0.1526,36.6274,18.5847,25.6927,27.1431,0.5838,0.0176,0.03521466
300376,-0.16498316,2019-06-03,11825662404.0,11725017444.0,20.8067,2.3907,0.0676,-118.7452,0.1335,2222143.8215,0.0056,38.806,0.1203,21.3348,18.2707,42.4615,2.0834,0.681,0.0032,-0.00604839
300376,-0.07628866,2018-11-01,10498767664.0,10370381945.0,14.0806,2.167,0.0772,9.6419,0.1646,2948417.523,0.0746,73.75,0.1686,20.8426,21.7759,20.2119,5.592,0.5138,0.0045,0.0
300376,0.03411514,2018-10-08,10987623808.0,10853260040.0,14.4574,2.3136,0.0737,20.8744,0.2037,1342864.7892,0.004,46.0526,0.1801,37.5605,16.6955,18.9521,1.1962,0.5333,0.0027,-0.07628866
300376,-0.05633803,2018-09-03,11114319897.0,11010167901.0,14.6241,2.3403,0.0729,21.1151,0.2037,2131088.3891,0.0336,52.1739,0.1801,18.3024,14.2102,10.5762,2.3878,0.6738,0.0026,0.03411514
300376,-0.0744879,2018-08-01,11487127766.0,11336532535.0,15.5321,2.5873,0.0705,8.3174,0.1862,4896622.3151,0.0426,35.4967,0.183,23.3254,15.6176,20.1428,-4.2883,0.6636,0.0024,-0.05633803
300376,-0.14896989,2018-07-02,11510428228.0,11359527530.0,15.5636,2.5926,0.0704,8.3343,0.1862,5755961.3761,0.1302,43.7012,0.183,17.8317,36.6182,47.0997,4.158,0.6932,0.0046,-0.0744879
300376,-0.09857143,2018-06-01,14562788750.0,14371871875.0,19.6908,3.2801,0.0556,10.5444,0.1862,2556679.0059,-0.1122,22.4105,0.183,12.0486,41.7021,28.1375,-15.4027,0.668,0.0053,-0.14896989
300376,-0.04632153,2018-05-02,15928130160.0,15720428088.0,21.5369,3.5876,0.0495,11.533,0.1862,2594187.3139,-0.021,31.8078,0.183,17.4715,32.9226,14.68,-7.6554,0.5773,0.0041,-0.09857143
300376,-0.00810811,2018-04-02,16882886500.0,16662734450.0,23.6432,3.8806,0.0467,46.5905,0.1841,6245895.3121,-0.0932,33.6854,0.1845,20.352,27.9258,26.1739,1.4311,0.6493,0.0053,-0.04632153
300376,0.03932584,2018-03-01,17488341740.0,17260294582.0,24.1241,4.21,0.0451,95.0828,0.2051,3657455.0888,0.1288,74.121,0.196,22.1639,12.9999,21.8718,6.6507,0.4598,0.0094,-0.00810811
300376,0.10609756,2017-07-03,20849703130.0,6248243080.0,42.0621,5.5998,0.0263,-34.9458,1.866,10575495.675,0.0884,30.2822,0.2013,20.3088,12.7609,28.2431,-2.0553,0.7425,0.0353,-0.04189636
300376,-0.19686582,2017-06-01,17831679804.0,5343801264.0,35.9735,4.7892,0.0305,-29.8873,1.866,9910917.4247,0.025,31.032,0.2013,12.4135,33.0011,23.7617,-29.2071,0.7619,0.0429,0.10609756
300376,-0.8254104,2017-05-02,22992269308.0,6890327728.0,46.3845,6.1752,0.0243,-38.5369,1.866,13420897.7419,-0.0654,39.0566,0.2013,14.7583,25.5092,15.9873,14.5801,0.8276,0.0453,-0.19686582
300376,0.41324311,2017-04-05,33543828864.0,10034484096.0,71.1209,9.1551,0.0166,59.6174,1.7439,7543219.9956,-1.1882,44.6626,0.2509,25.1326,24.7232,30.3465,25.9247,0.7483,0.1015,-0.8254104
300376,0.06512227,2017-03-01,26217635472.0,7842886608.0,55.5876,7.1556,0.0212,46.5966,1.7439,5908295.0685,0.0326,57.1468,0.2509,30.6262,19.4827,32.9116,-44.7313,0.7979,0.1505,0.41324311
300376,-0.18927379,2017-02-03,23182333650.0,6934889850.0,49.1521,6.3272,0.0242,148.1507,1.8004,4088394.0335,-0.3062,46.0692,0.2739,29.4348,15.764,39.8144,98.0399,0.8478,0.1042,0.06512227
300376,0.50597109,2017-01-03,26810872830.0,5833822890.0,73.9497,7.7381,0.0209,171.3395,1.8004,5991250.3874,-2.0958,42.5885,0.2739,25.144,25.9609,31.9223,6.5273,0.7992,0.1516,-0.18927379
300376,0.1962406,2016-12-01,20158551000.0,4386333000.0,55.6013,5.8181,0.0202,128.8267,1.8004,755168.2939,1.586,91.8786,0.2739,116.1395,8.3551,39.7351,91.5074,0.7245,0.2819,0.50597109
300376,0.0,2016-11-01,15349296690.0,3339879270.0,42.3364,4.4301,0.0258,98.0923,1.8004,384303.3751,-0.0122,39.1386,0.2739,8.5007,20.3948,21.6231,-5.1952,0.518,0.0187,0.1962406
300376,-0.05101677,2016-10-10,15694871850.0,3415073550.0,47.9472,11.0472,0.0244,20.6947,0.2367,1003409.2964,0.015,61.3586,0.2603,29.5335,19.0356,18.0533,-8.568,0.5626,0.018,0.0
300376,0.0505997,2016-09-01,15919495704.0,3463949832.0,48.6334,11.2053,0.0241,20.9909,0.2367,2699250.7608,0.165,52.3297,0.2603,33.2026,11.6293,34.3458,1.7758,0.477,0.0202,-0.05101677
300376,-0.02235251,2016-08-01,13459720400.0,3367455880.0,46.6116,10.3363,0.0271,46.5169,0.1836,4700081.1211,-0.7516,27.2121,0.2388,17.8143,34.7142,34.4813,-91.3709,0.6182,0.0343,0.0505997
300376,0.02401501,2016-07-01,13760272400.0,3442650280.0,47.6524,10.5671,0.0256,47.5556,0.1836,1223022.4044,0.2004,52.4682,0.2388,23.8939,17.9188,13.3728,-2.6822,0.7004,0.0742,-0.02235251
300376,-0.0556343,2016-06-01,13825392000.0,3458942400.0,47.8779,10.6171,0.0255,47.7807,0.1836,2353326.3956,0.4388,51.223,0.2388,33.7411,22.0833,34.8745,28.1326,0.6329,0.0621,0.02401501
300376,-0.1466586,2016-05-03,14792167600.0,3700817720.0,51.2259,11.3595,0.024,51.1219,0.1836,2889116.9914,-0.9428,32.8221,0.2388,12.2522,24.9914,38.7926,0.9273,0.7043,0.0533,-0.0556343
300376,-0.30554389,2016-04-01,15809035200.0,3955225440.0,54.7474,12.1404,0.022,71.5284,0.2419,10267907.3846,0.1486,62.9838,0.2432,28.1854,29.1086,37.616,-114.9522,0.655,0.0965,-0.1466586
300376,-0.04204385,2016-03-01,12538027600.0,3136859720.0,44.9258,9.4105,0.0278,56.7287,0.2419,1793402.9749,-1.2826,54.0708,0.2432,17.689,27.0615,25.1754,-191.5745,0.6133,0.1751,-0.30554389
300376,0.03540929,2016-02-01,12943772800.0,3238372160.0,46.3797,9.7151,0.0263,77.6657,0.2038,1232286.3435,1.4516,73.7962,0.2165,26.9609,19.214,23.8061,-35.4499,0.6392,0.1606,-0.04204385
300376,0.04939891,2016-01-04,10829890400.0,2709504880.0,38.8053,8.1285,0.0317,64.9819,0.2038,747194.4173,-0.6354,44.566,0.2165,14.99,39.0847,26.5678,-164.8905,0.5411,0.1227,0.03540929
300383,-0.11181556,2019-06-03,23503237475.0,21688548475.0,32.4359,3.0432,0.0399,52.3306,0.1069,5111244.8416,0.0464,32.2474,0.1054,15.0381,24.545,24.5112,4.2339,0.6321,0.0108,0.08825438
300383,-0.07466667,2019-05-06,24073479958.0,22214762438.0,33.2229,3.117,0.0387,53.6002,0.1069,5854826.7117,-0.4896,38.1153,0.1054,5.9378,36.5577,43.9923,-32.335,0.6506,0.0103,-0.11181556
300383,0.08506944,2019-04-01,29946694310.0,26593572660.0,51.1138,4.4441,0.0317,121.7682,0.0077,4936327.8084,-0.2564,60.166,0.0901,30.5782,15.0939,21.4099,-0.7139,0.5688,0.0175,-0.07466667
300383,0.168357,2019-03-01,26513217276.0,23544540936.0,45.2535,3.9346,0.0357,107.8071,0.0077,9675866.4155,0.2782,73.4211,0.0901,33.9323,9.1454,63.027,30.7133,0.6225,0.0227,0.08506944
300383,0.16732439,2019-02-01,23572436498.0,20933038428.0,40.2341,3.4982,0.0402,95.8494,0.0077,4220108.6021,0.145,71.2644,0.0901,34.7364,6.5909,49.1197,10.213,0.5248,0.0175,0.168357
300383,-0.00705329,2019-01-02,19784834030.0,17569532580.0,33.7693,2.9361,0.0483,80.4484,0.0077,4328380.5323,0.06,39.1753,0.0901,27.2452,14.5093,21.1088,1.3766,0.5368,0.0112,0.16732439
300383,-0.0259542,2018-12-03,20446894624.0,18157462464.0,34.8993,3.0343,0.033,83.1405,0.0077,7574932.0908,-0.133,29.6167,0.0901,35.5473,25.3746,35.9674,-1.7537,0.6193,0.0096,-0.00705329
300383,-0.08901252,2018-11-01,19594030326.0,18201674910.0,33.4436,2.9078,0.0348,79.6726,0.0077,5895881.0988,0.0754,52.1092,0.0901,22.5115,26.1607,23.8463,-2.333,0.5485,0.0123,-0.0259542
300383,0.03453237,2018-09-03,21492783290.0,20631341660.0,41.4789,3.2108,0.0324,69.9413,0.082,9843348.5418,-0.1338,45.2607,0.0813,14.228,24.459,27.4605,-10.9701,0.6894,0.0138,0.0
300383,0.0365399,2018-08-01,19815015550.0,19023089790.0,40.6007,3.0164,0.0351,49.5866,0.0686,9526746.5431,-0.1044,42.4528,0.0779,13.6211,21.128,20.2908,-45.5729,0.5402,0.0192,0.03453237
300383,-0.05095541,2018-07-02,19713770945.0,18925891521.0,40.3933,3.001,0.0353,49.3332,0.0686,10118447.2317,0.074,45.3737,0.0779,36.3201,26.8897,40.3999,1.8275,0.693,0.0238,0.0365399
300383,-0.11355082,2018-06-01,20494800755.0,19675706739.0,41.9936,3.1199,0.0342,51.2877,0.0686,12327079.0135,-0.4842,30.9255,0.0779,9.9611,39.026,31.3389,-58.2224,0.5266,0.0193,-0.05095541
300383,-0.01721664,2017-11-01,19887330375.0,18769188625.0,44.3796,3.1524,0.0234,35.0603,0.0608,12807708.8971,-0.376,36.5983,0.0737,17.9571,37.106,26.9203,-35.5891,0.6166,0.0156,-0.03722628
300383,0.07066052,2017-10-09,20755141155.0,19588207765.0,50.3267,3.3513,0.0225,52.5707,0.0562,9471336.6414,-0.2056,47.474,0.0689,23.7776,15.9713,26.5226,-9.3578,0.5917,0.0254,-0.01721664
300383,0.06112469,2017-09-01,19381107420.0,18291427460.0,46.9949,3.1295,0.0251,49.0904,0.0562,11531072.7755,0.0128,55.0427,0.0689,32.486,15.2855,22.104,9.8259,0.5343,0.0311,0.07066052
300383,-0.09513274,2017-08-01,17920293846.0,12139171884.0,49.6547,2.9179,0.0282,49.1207,4.3824,10970733.1007,0.1002,43.9385,0.0775,25.3434,14.8601,30.3398,23.229,0.5538,0.0251,0.06112469
300383,0.10333605,2017-07-03,20017503376.0,13559817504.0,55.4658,3.2593,0.0241,54.8692,4.3824,6189179.065,0.0912,54.6066,0.0775,29.6224,12.3836,30.5511,15.1446,0.5128,0.0272,-0.09513274
300383,0.03800676,2017-06-01,16531796502.0,11198606508.0,45.8074,2.6918,0.0298,45.3147,4.3824,13436337.77,-0.1358,41.867,0.0775,17.365,35.2524,16.9685,-30.9599,0.4843,0.0329,0.10333605
300383,-0.50769231,2017-05-02,16054500540.0,9584753430.0,44.4849,2.6141,0.0307,44.0064,4.3824,7142922.1806,0.011,34.1957,0.0775,25.4654,53.6339,23.4377,2.6852,0.5717,0.043,0.03800676
300383,-0.09620443,2017-04-05,18043233715.0,10772052720.0,53.8347,2.9795,0.0275,37.628,4.5914,4283953.2922,-0.2618,52.2832,0.1005,28.9669,32.7722,20.9895,-48.541,0.6143,0.0176,-0.50769231
300383,0.11106472,2017-03-01,18773641172.0,11208115776.0,74.7359,3.1717,0.0286,74.4248,7.5316,5592032.9188,0.186,52.0401,0.1231,23.1534,14.6031,37.7758,2.031,0.6797,0.0278,-0.09620443
300383,-0.04046474,2017-02-03,16900616109.0,8218562955.0,50.4255,2.7908,0.0293,66.9995,7.5316,6216841.4142,0.4326,50.2585,0.1231,18.352,36.4204,29.2208,-17.8592,0.6272,0.0382,0.11106472
300383,-0.22460391,2017-01-03,16777676240.0,8158778800.0,66.7902,2.8345,0.0298,66.5122,7.5316,6194144.9337,-0.1508,11.8911,0.1231,3.4956,61.6054,74.24,-44.1785,0.6281,0.0342,-0.04046474
300383,-0.00953846,2016-12-01,23011450774.0,11190187130.0,91.6062,3.8877,0.0149,91.2249,7.5316,1483504.9596,0.054,38.2757,0.1231,19.6009,24.8327,28.3535,-26.6524,0.5182,0.0182,-0.22460391
300383,-0.04383642,2016-11-01,23749089988.0,11548892060.0,94.5427,4.0123,0.0145,94.1491,7.5316,1762689.1313,-0.1828,29.9478,0.1231,10.1213,32.4971,30.9923,-49.2585,0.4985,0.0199,-0.00953846
300383,-0.07384196,2016-10-10,25528102210.0,12414003950.0,128.0838,4.3718,0.0135,96.1724,7.7508,2396576.0613,0.316,66.9104,0.2627,33.541,20.2581,34.2603,5.4135,0.5335,0.0148,-0.04383642
300383,-0.02211564,2016-09-01,26157265069.0,12719958155.0,131.2405,4.4796,0.013,98.5427,7.7508,3227939.5877,-0.3442,17.6959,0.2627,8.5253,23.1105,38.0782,-26.4159,0.5326,0.0168,-0.07384196
300383,-0.00976253,2016-08-01,29143980710.0,14172361450.0,146.2259,4.9911,0.0118,141.5709,0.6839,7781433.6851,-0.4622,51.9609,0.2068,31.2216,20.4871,27.3977,-32.1064,0.6284,0.0439,-0.02211564
300383,0.0435022,2016-07-01,26815354956.0,13039979220.0,176.8852,32.6166,0.0135,130.2593,0.6839,3854579.8018,0.627,60.7424,0.2068,21.811,20.1415,15.5602,28.1008,0.6624,0.0466,-0.00976253
300383,0.05092593,2016-06-01,23244213768.0,9547719368.0,153.3285,28.2729,0.0153,112.9119,0.6839,3794094.9404,1.0262,76.9808,0.2068,41.2033,16.9584,24.327,78.4344,0.6071,0.035,0.0435022
300383,-0.13491865,2016-05-03,19976280000.0,9475231260.0,131.7718,24.298,0.016,97.0375,0.6839,1800893.1593,-0.9806,40.1235,0.2068,22.1963,27.742,26.1517,9.9491,0.6429,0.0338,0.05092593
300383,0.26825397,2016-04-01,21832000000.0,10355444000.0,144.0129,26.5552,0.0155,218.5117,0.6509,3185635.8469,1.3588,68.3286,0.1584,31.0202,21.2117,31.9503,-74.1368,0.678,0.037,-0.13491865
300383,-0.1369863,2016-03-01,17563844000.0,8330954698.0,154.6271,23.0481,0.0168,175.5684,0.1031,1368853.6173,-0.4002,34.5405,0.1456,11.5951,42.8386,31.8783,-319.8092,0.7653,0.0526,0.26825397
300383,-0.3448214,2016-02-01,19654258000.0,9322488461.0,173.0305,25.7913,0.0153,196.4642,0.1031,3903137.2195,-1.5914,32.886,0.1456,11.5947,34.8038,58.1876,-140.7331,0.7456,0.0471,-0.1369863
300383,-0.02280302,2016-01-04,27366412000.0,11724040654.0,240.9261,35.9115,0.0107,273.555,0.1031,3753521.4956,-4.2002,21.8738,0.1456,12.0326,41.047,29.7761,-310.6574,0.9574,0.0703,-0.3448214
300418,-0.17243549,2019-06-03,14952261676.0,8092630216.0,12.5968,2.5216,0.091,8.3305,-0.22,11833564.7835,-0.7272,15.9016,0.1893,6.9121,34.1104,47.4922,-26.2036,0.635,0.0197,-0.02129278
300418,0.06715917,2019-05-06,17014245374.0,9208640084.0,14.3339,2.8693,0.0792,9.4794,-0.22,5918476.294,-0.1464,40.568,0.1893,19.664,22.7624,14.2078,1.4046,0.6274,0.0569,-0.17243549
300418,-0.02616089,2019-04-01,17797568790.0,9632599140.0,15.311,3.0297,0.0772,13.0751,0.407,4204076.877,-0.329,49.0625,0.1728,18.4755,25.8274,31.1492,-9.4412,0.6595,0.0301,0.06715917
300418,0.19921569,2019-03-01,17371348696.0,9401915536.0,14.9443,2.9571,0.0781,12.762,0.407,6725233.6498,0.4126,72.6829,0.1728,37.2075,12.372,46.3994,30.5913,0.6849,0.0389,-0.02616089
300418,-0.00855365,2019-02-01,13811834938.0,7475395708.0,11.8821,2.3512,0.0891,10.147,0.407,4847512.3088,-0.2622,23.7654,0.1728,11.5923,50.9621,26.905,-34.8305,0.6316,0.0267,0.19921569
300418,-0.08339273,2019-01-02,14860105980.0,8039850180.0,12.7839,2.5296,0.1112,10.9171,0.407,2306316.8252,-0.14,36.2676,0.1728,14.2016,20.2783,19.2202,-15.8959,0.626,0.0109,-0.00855365
300418,0.1387987,2018-12-03,16449791736.0,8899927176.0,14.1515,2.8003,0.0863,12.0849,0.407,2635061.6056,-0.0618,41.4573,0.1728,33.1541,20.9245,23.2687,-1.5339,0.6122,0.0131,-0.08339273
300418,-0.12809625,2018-11-01,15159611992.0,8201893672.0,13.0416,2.5806,0.0928,11.1371,0.407,7148226.8483,0.3654,68.4597,0.1728,36.2854,16.5385,28.9649,23.7687,0.6163,0.0283,0.1387987
300418,-0.08365759,2018-10-08,15747104554.0,8519748214.0,13.374,2.3974,0.0898,18.5109,0.647,3387127.0543,0.2214,42.093,0.1939,18.5193,27.2622,26.6361,-19.5584,0.6259,0.0161,-0.12809625
300418,-0.1637744,2018-09-03,16588026720.0,8881132320.0,14.0882,2.5254,0.0843,19.4994,0.647,9143545.0794,-0.133,32.5088,0.1939,12.7646,46.2179,42.5333,-20.8923,0.6482,0.0167,-0.08365759
300418,-0.02330508,2018-08-01,21069097827.0,11280271537.0,20.9608,2.8157,0.067,24.9627,0.8688,4391989.101,-0.0288,41.953,0.1936,17.8196,23.8748,15.8865,-23.5664,0.5841,0.0168,-0.1637744
300418,-0.08081792,2018-07-02,22082810571.0,11823007401.0,21.9693,2.9511,0.0639,26.1637,0.8688,3029633.7863,0.1638,39.3939,0.1936,36.3079,25.0209,51.5791,26.266,0.638,0.0178,-0.02330508
300418,-0.05736576,2018-06-01,23372990427.0,12513762137.0,23.2528,3.1235,0.0592,27.6923,0.8688,2602283.7296,-0.2778,22.4824,0.1936,5.7821,38.0361,44.6569,-41.2571,0.7177,0.014,-0.08081792
300418,-0.17555808,2018-05-02,24720767598.0,13235354138.0,24.5937,3.3037,0.0571,29.2892,0.8688,5525751.4117,-0.1626,35.6999,0.1936,9.5951,31.6177,42.182,-21.3004,0.6083,0.0183,-0.05736576
300418,0.08053966,2018-04-02,29949327200.0,15212067000.0,48.7204,7.2328,0.0449,30.8524,0.3655,6407156.4405,-0.4438,45.3907,0.1738,24.8792,20.4076,20.2924,21.8633,0.5876,0.0324,-0.17555808
300418,0.03864119,2018-03-01,28624645420.0,14539225575.0,46.5655,6.9129,0.0392,29.4878,0.3655,6851769.0103,0.5046,81.4677,0.1738,24.0027,13.0149,26.4847,36.1832,0.515,0.0495,0.08053966
300418,0.14487117,2018-02-01,26631863264.0,10433882600.0,43.3237,6.4316,0.0417,27.4349,0.3655,9325838.4348,0.1658,55.4803,0.1738,18.7598,22.614,26.0636,-30.3472,0.6237,0.0393,0.03864119
300418,-0.01626016,2018-01-02,23913385872.0,9368832300.0,38.9014,5.7751,0.0493,24.6345,0.3655,3457788.284,-0.0992,22.7742,0.1738,14.1596,28.3209,22.1465,-12.9234,0.6511,0.0421,0.14487117
300418,-0.12437186,2017-12-01,24454777556.0,9580939775.0,39.7821,5.9058,0.0377,25.1922,0.3655,3579678.8015,0.0882,31.406,0.1738,14.4182,21.9358,46.9774,21.5731,0.672,0.0317,-0.01626016
300418,-0.09648127,2017-11-01,27811819200.0,10831020000.0,45.2432,6.7166,0.0383,28.6504,0.3655,21948595.9081,-0.8862,36.7592,0.1738,17.2811,34.7561,30.1795,-78.8201,0.6966,0.0303,-0.12437186
300418,-0.04343105,2017-10-09,32006768596.0,12277393820.0,47.6414,8.0964,0.0328,40.4812,0.4162,9466404.6467,0.0594,60.5717,0.2066,38.1291,13.7235,20.4097,34.2519,0.6652,0.07,-0.09648127
300418,0.04857685,2017-09-01,32377592852.0,12419637340.0,48.1934,8.1902,0.0324,40.9502,0.4162,13803736.3135,0.3044,64.0944,0.2066,37.407,8.412,34.8693,75.622,0.666,0.047,-0.04343105
300418,0.15216441,2017-08-01,30484963830.0,11690639300.0,45.3762,7.7115,0.0344,38.5565,0.4162,43964438.151,1.5142,78.5466,0.2066,59.0863,12.7352,50.4481,102.5149,0.7013,0.0947,0.04857685
300418,0.00395083,2017-07-03,27390102483.0,10503794930.0,43.7218,6.9061,0.0377,71.1039,0.4689,2656697.2723,-0.1454,47.5659,0.2117,20.5113,17.4722,23.1938,2.1545,0.5813,0.0607,0.15216441
300418,0.03781321,2017-06-01,24921168150.0,9556986500.0,39.7808,6.2835,0.0414,64.6946,0.4689,4249217.5076,-0.3548,31.599,0.2117,15.594,28.0065,25.8545,-22.7079,0.6071,0.0251,0.00395083
300418,0.04176554,2017-05-02,25975971081.0,9961491510.0,41.4645,6.5495,0.0398,67.4329,0.4689,5389445.3027,0.4424,61.5826,0.2117,45.5617,14.6901,36.2292,45.6568,0.6858,0.0332,0.03781321
300418,-0.06769912,2017-04-05,24948813240.0,9835181352.0,39.2373,8.103,0.0385,80.3022,0.2444,2288561.7859,-0.336,41.9534,0.2361,30.9349,27.8863,24.6533,-23.0388,0.6683,0.0162,0.04176554
300418,0.13453815,2017-03-01,25286873040.0,9968449392.0,39.769,8.2128,0.0297,81.3903,0.2444,6084086.2573,0.751,78.976,0.2361,38.0281,8.4732,53.5366,31.4109,0.7719,0.0197,-0.06769912
300418,-0.07777778,2017-02-03,22311946800.0,8795690640.0,35.0903,7.2466,0.0337,71.815,0.2444,2586055.9942,0.2852,39.4479,0.2361,10.2445,28.6193,56.9963,12.6754,0.6642,0.0213,0.13453815
300418,-0.19010124,2017-01-03,24402851625.0,8940070895.0,38.3787,7.9257,0.0308,78.545,0.2444,1529056.2341,0.1728,43.7666,0.2361,18.0317,26.6136,41.8612,9.2885,0.6208,0.0143,-0.07777778
300418,0.04834906,2016-12-01,29858269725.0,10938682587.0,46.9585,9.6975,0.0231,96.1042,0.2444,5183550.0703,0.0512,46.2185,0.2361,25.4627,17.3211,20.171,6.8205,0.4625,0.0277,-0.19010124
300418,-0.00895988,2016-11-01,29012905350.0,10628980362.0,45.629,9.4229,0.0238,93.3833,0.2444,2294474.1835,0.057,50.2367,0.2361,19.9878,18.7868,12.9222,0.9218,0.5386,0.0339,0.04834906
300418,-0.03929641,2016-10-10,29689196850.0,10876742142.0,65.334,10.5648,0.0217,83.155,0.1551,1726414.6718,0.0666,58.3501,0.1747,30.989,18.5241,18.7984,-11.6681,0.5662,0.0199,-0.00895988
300418,-0.00558243,2016-09-01,29869541250.0,10942811950.0,65.7308,10.629,0.0173,83.6601,0.1551,887744.8992,0.0024,21.5904,0.1747,14.5866,20.6731,14.385,-14.1736,0.491,0.0137,-0.03929641
300418,-0.04952246,2016-08-01,29869541250.0,10276641700.0,70.5032,10.6853,0.0175,84.4025,0.1696,6158706.381,-0.717,25.7582,0.1692,12.6038,37.2893,39.202,-78.6704,0.6628,0.0152,-0.00558243
300418,-0.00106007,2016-07-01,31920958800.0,10982433696.0,75.3453,11.4191,0.0159,90.1992,0.1696,6342041.6275,0.3844,62.1652,0.1692,24.2404,12.7911,22.7486,20.226,0.5284,0.0397,-0.04952246
300418,-0.04713805,2016-06-01,31774428975.0,10932019982.0,74.9995,11.3667,0.0163,89.7852,0.1696,4870401.7435,0.5564,59.3436,0.1692,25.6694,20.7135,20.5232,25.0904,0.5054,0.0393,-0.00106007
300418,-0.15792458,2016-05-03,34865254830.0,11994585954.0,82.295,12.4724,0.015,98.519,0.1696,7767435.7087,-0.6746,26.1516,0.1692,15.7635,23.0569,32.5182,17.3253,0.5274,0.0335,-0.04713805
300418,0.32097378,2016-04-01,38889469500.0,13379024100.0,91.7936,13.912,0.0155,475.9801,1.4957,8428016.8477,0.9752,70.5626,0.1963,35.7252,16.3199,36.7853,-23.1237,0.5446,0.0638,-0.15792458
300418,-0.11354582,2016-03-01,30593049340.0,10524832292.0,75.4846,11.4152,0.0194,374.4377,1.4957,9245716.8296,-0.6176,40.0902,0.1963,12.0982,41.3846,34.6933,-263.7336,0.6689,0.0901,0.32097378
300418,-0.26356968,2016-02-01,32407891250.0,11149186750.0,79.9625,12.0924,0.0181,396.6501,1.4957,7116312.8302,-0.6782,22.262,0.1963,8.4706,30.758,43.9941,-117.7881,0.6833,0.0785,-0.11354582
300418,-0.31719533,2016-01-04,41493373110.0,10112196573.0,102.3799,15.4825,0.0137,507.8501,1.4957,3146134.4958,-2.7624,11.444,0.1963,8.7934,45.6223,33.2579,-244.3959,0.6966,0.1061,-0.26356968
300450,-0.10323188,2019-06-03,24684164400.0,23725984800.0,32.3397,6.7776,0.044,64.3191,0.2323,2976023.8116,0.2276,24.8677,0.2407,11.8109,19.0682,29.951,6.3876,0.6182,0.012,0.17564731
300450,-0.14304921,2019-05-06,26352790499.0,14627986660.0,34.5258,7.2358,0.0412,68.667,0.2323,4668290.8943,-1.2234,32.2301,0.2407,10.4091,42.3395,35.3458,-116.9203,0.655,0.0134,-0.10323188
300450,0.1397487,2019-04-01,33838076258.0,18631643922.0,45.5768,9.83,0.0321,-705.4014,0.2372,2041967.6407,-0.4752,53.4689,0.247,19.5203,18.5017,17.4314,-16.335,0.5562,0.0236,-0.14304921
300450,0.08766667,2019-03-01,30196824175.0,16626727575.0,37.4663,9.319,0.0379,-63.5079,0.2841,5541223.1452,0.2884,60.0179,0.2851,36.6869,17.6215,28.2409,57.7436,0.5652,0.0324,0.1397487
300450,0.03662751,2019-02-01,28027942789.0,15432515901.0,34.7753,8.6497,0.041,-58.9465,0.2841,3135149.1168,0.5496,71.4761,0.2851,27.8811,15.9754,19.4341,37.7655,0.5394,0.0329,0.08766667
300450,0.01973221,2019-01-02,25497581172.0,14039268948.0,31.6358,7.8688,0.0459,-53.6248,0.2841,2009118.8697,-0.3388,35.0993,0.2851,21.297,14.9666,23.9,-1.4504,0.6185,0.0216,0.03662751
300450,0.18102372,2018-12-03,25092017986.0,13815961074.0,31.1326,7.7436,0.0322,-52.7718,0.2841,3288497.6341,0.4266,61.2813,0.2851,43.5861,8.3102,42.1425,61.9387,0.585,0.0161,0.01973221
300450,-0.08561644,2018-11-01,21468399085.0,11820753765.0,26.6366,6.6254,0.0394,-45.1509,0.2841,2626042.7447,0.1794,60.9718,0.2851,24.587,18.1697,18.9971,-5.1937,0.6598,0.0135,0.18102372
300450,0.13032258,2018-10-08,22482307050.0,11859534900.0,32.8013,7.3817,0.0391,-21.5805,1.8464,2044322.2002,0.4626,61.1491,0.2938,20.7656,21.0333,32.2459,-20.0167,0.6973,0.0167,-0.08561644
300450,-0.22396529,2018-09-03,20630825280.0,10688127840.0,30.1,6.7738,0.044,-19.8033,1.8464,3194666.2147,0.2948,44.0404,0.2938,10.5752,23.6593,45.344,6.5981,0.6614,0.0175,0.13032258
300450,-0.00925926,2018-08-01,26079479136.0,13510889808.0,42.0734,8.8241,0.0392,-56.6822,1.8562,1710614.3608,-0.4636,32.6715,0.3346,14.5383,25.3248,21.7536,-103.7565,0.6037,0.0167,-0.22396529
300450,-0.00754841,2018-07-02,26537941920.0,13748403760.0,42.813,8.9793,0.0388,-57.6786,1.8562,1408874.5566,0.3546,47.0051,0.3346,22.3012,21.2093,39.4093,61.6241,0.5855,0.0174,-0.00925926
300450,-0.51473165,2018-06-01,27163919952.0,14072701656.0,43.8229,9.1911,0.0363,-59.0391,1.8562,1353964.8358,-1.0424,20.9065,0.3346,7.0392,39.0173,29.201,-111.5703,0.7185,0.0161,-0.00754841
300450,-0.18050117,2018-05-02,28727748517.0,11029546518.0,46.3457,9.7202,0.0351,-62.438,1.8562,1124205.1152,-0.9678,44.9369,0.3346,16.8821,29.2266,44.7289,-30.3441,0.7196,0.0285,-0.51473165
300450,0.20889871,2018-04-02,32614159110.0,12521669940.0,60.6775,11.7216,0.0307,1054.1656,1.9472,1267145.7999,-0.5146,48.643,0.3858,28.0835,17.9379,23.9653,139.6053,0.6895,0.0265,-0.18050117
